pengajuan_id,nasabah_id,platform_id,platform_tipe,tgl_pengajuan,tipe_produk,tujuan,jumlah_diajukan,tenor_bln,lama_platform_bln,platform_ontime_rate,n_pinjaman_sebelumnya,n_lancar,n_macet,avg_telat_hari,listrik_pct_tepat,ew_aktif_bln,ew_trx_per_bln,ew_spike,is_gig,gig_income_avg,gig_konsisten,gig_cancel_rate,punya_rekening,bpjs_rutin,punya_toko_online,omzet_toko_online,skor_ai,kategori_risiko,rekomendasi,prob_default,label_default,faktor_positif,faktor_negatif
L1AJN01527,L1NSB01527,PLT005,P2P Lending,2024-05-03,P2P Lending,Renovasi,500000,3,32,0.71,3,2,0,6.0,79.2,0,0,0,1,0,0,0.0,0,1,0,0,80,Rendah,Setujui,0.116,0,Aktif di platform 32 bulan (+7) | 2 pinjaman lancar (+10) | Tidak ada riwayat macet (+7) | Listrik 79.2% tepat waktu (+3),
L1AJN01528,L1NSB01528,PLT001,P2P Lending,2024-02-19,P2P Lending,Modal usaha,5000000,1,30,0.59,1,1,0,2.0,91.7,22,69,0,0,0,0,0.0,1,0,1,17000000,89,Rendah,Setujui,0.064,0,Aktif di platform 30 bulan (+7) | 1 pinjaman lancar (+5) | Tidak ada riwayat macet (+7) | Listrik 91.7% tepat waktu (+7),
L1AJN01529,L1NSB01529,PLT004,Multifinance,2024-09-10,Multifinance,Elektronik,3000000,18,35,0.94,3,3,0,1.7,70.8,6,49,0,0,0,0,0.0,0,0,0,0,88,Rendah,Setujui,0.07,0,Aktif di platform 35 bulan (+7) | On-time rate 94% (+10) | 3 pinjaman lancar (+15) | Tidak ada riwayat macet (+7),
L1AJN01530,L1NSB01530,PLT003,Multifinance,2024-09-12,Multifinance,Elektronik,5000000,18,17,0.93,0,0,0,0.0,66.7,15,13,0,0,0,0,0.0,1,1,0,0,79,Rendah,Setujui,0.122,0,Aktif di platform 17 bulan (+7) | On-time rate 93% (+10) | E-wallet aktif 15 bulan (+5) | Punya rekening bank (+4),
L1AJN01531,L1NSB01531,PLT002,P2P Lending,2024-10-08,P2P Lending,Pendidikan,3000000,12,10,0.62,2,2,0,0.5,91.7,0,0,0,0,0,0,0.0,1,0,0,0,76,Rendah,Setujui,0.139,0,2 pinjaman lancar (+10) | Tidak ada riwayat macet (+7) | Listrik 91.7% tepat waktu (+7) | Punya rekening bank (+4),
L1AJN01532,L1NSB01532,PLT003,Multifinance,2024-09-18,Multifinance,Motor bekas,15000000,12,10,0.9,1,1,0,0.0,95.8,14,48,0,0,0,0,0.0,1,0,0,0,93,Rendah,Setujui,0.041,0,On-time rate 90% (+10) | 1 pinjaman lancar (+5) | Tidak ada riwayat macet (+7) | Listrik 95.8% tepat waktu (+7),
L1AJN01533,L1NSB01533,PLT001,P2P Lending,2024-04-02,P2P Lending,Pendidikan,500000,6,8,0.77,2,1,1,97.0,58.3,18,49,1,1,5540000,0,0.01,0,1,0,0,44,Tinggi,Tolak,0.325,1,On-time rate 77% (+5) | 1 pinjaman lancar (+5) | E-wallet aktif 18 bulan (+5) | Transaksi e-wallet 49/bln (+3),1 pinjaman macet (-12) | Rata-rata telat 97 hari (-10) | Lonjakan top-up sebelum pengajuan (-8) ⚠️
L1AJN01534,L1NSB01534,PLT004,Multifinance,2024-12-23,Multifinance,Mesin usaha,15000000,12,3,0.74,0,0,0,0.0,95.8,12,46,0,0,0,0,0.0,1,1,0,0,76,Rendah,Setujui,0.139,0,Listrik 95.8% tepat waktu (+7) | E-wallet aktif 12 bulan (+5) | Transaksi e-wallet 46/bln (+3) | Punya rekening bank (+4),
L1AJN01535,L1NSB01535,PLT003,Multifinance,2024-01-02,Multifinance,Motor baru,7000000,12,8,0.62,3,2,1,117.3,58.3,0,0,0,1,1700000,1,0.12,0,0,0,0,45,Tinggi,Tolak,0.319,0,2 pinjaman lancar (+10) | Income gig konsisten 6 bulan (+8),1 pinjaman macet (-12) | Rata-rata telat 117 hari (-10) | Cancel rate gig 12% (-4)
L1AJN01536,L1NSB01536,PLT003,Multifinance,2024-10-21,Multifinance,Motor baru,20000000,12,8,0.84,1,0,0,49.0,87.5,11,42,0,0,0,0,0.0,0,0,0,0,59,Menengah,Setujui,0.238,0,On-time rate 84% (+5) | Tidak ada riwayat macet (+7) | Listrik 87.5% tepat waktu (+3) | Transaksi e-wallet 42/bln (+3),Rata-rata telat 49 hari (-10)
L1AJN01537,L1NSB01537,PLT002,P2P Lending,2024-05-18,P2P Lending,Modal usaha,3000000,9,35,0.76,1,0,0,21.0,66.7,0,0,0,0,0,0,0.0,0,1,0,0,70,Rendah,Setujui,0.174,0,Aktif di platform 35 bulan (+7) | On-time rate 76% (+5) | Tidak ada riwayat macet (+7) | BPJS dibayar rutin (+3),4 tanggungan (-5)
L1AJN01538,L1NSB01538,PLT005,P2P Lending,2024-03-13,P2P Lending,Renovasi,1000000,6,22,0.79,2,1,0,23.5,83.3,21,25,0,0,0,0,0.0,1,0,0,0,93,Rendah,Setujui,0.041,0,Aktif di platform 22 bulan (+7) | On-time rate 79% (+5) | 1 pinjaman lancar (+5) | Tidak ada riwayat macet (+7),
L1AJN01539,L1NSB01539,PLT005,P2P Lending,2024-02-29,P2P Lending,Konsumsi,500000,9,21,0.84,1,0,0,30.0,95.8,16,61,0,0,0,0,0.0,1,1,0,0,95,Rendah,Setujui,0.029,0,Aktif di platform 21 bulan (+7) | On-time rate 84% (+5) | Tidak ada riwayat macet (+7) | Listrik 95.8% tepat waktu (+7),
L1AJN01540,L1NSB01540,PLT002,P2P Lending,2024-11-24,P2P Lending,Pendidikan,2000000,6,15,0.65,2,2,0,2.0,58.3,15,15,0,1,2602000,1,0.03,1,0,0,0,87,Rendah,Setujui,0.075,0,Aktif di platform 15 bulan (+7) | 2 pinjaman lancar (+10) | Tidak ada riwayat macet (+7) | E-wallet aktif 15 bulan (+5),
L1AJN01541,L1NSB01541,PLT003,Multifinance,2024-05-17,Multifinance,Motor bekas,20000000,24,9,0.71,0,0,0,0.0,87.5,19,76,0,1,0,0,0.0,1,1,0,0,64,Menengah,Setujui,0.209,1,Listrik 87.5% tepat waktu (+3) | E-wallet aktif 19 bulan (+5) | Transaksi e-wallet 76/bln (+3) | Punya rekening bank (+4),
L1AJN01542,L1NSB01542,PLT004,Multifinance,2024-06-24,Multifinance,Motor bekas,10000000,24,21,0.99,3,3,0,2.7,91.7,10,47,0,0,0,0,0.0,1,0,0,0,95,Rendah,Setujui,0.029,0,Aktif di platform 21 bulan (+7) | On-time rate 99% (+10) | 3 pinjaman lancar (+15) | Tidak ada riwayat macet (+7),
L1AJN01543,L1NSB01543,PLT002,P2P Lending,2024-12-13,P2P Lending,Konsumsi,5000000,6,19,0.66,2,0,0,17.5,66.7,21,72,0,1,5374000,1,0.02,0,0,0,0,81,Rendah,Setujui,0.11,0,Aktif di platform 19 bulan (+7) | Tidak ada riwayat macet (+7) | E-wallet aktif 21 bulan (+5) | Transaksi e-wallet 72/bln (+3),
L1AJN01544,L1NSB01544,PLT001,P2P Lending,2024-11-23,P2P Lending,Pendidikan,5000000,3,35,0.75,2,2,0,0.5,87.5,0,0,0,0,0,0,0.0,0,1,0,0,83,Rendah,Setujui,0.099,0,Aktif di platform 35 bulan (+7) | On-time rate 75% (+5) | 2 pinjaman lancar (+10) | Tidak ada riwayat macet (+7),
L1AJN01545,L1NSB01545,PLT001,P2P Lending,2024-06-27,P2P Lending,Pendidikan,5000000,1,10,0.7,1,1,0,1.0,100.0,15,20,0,0,0,0,0.0,1,0,0,0,79,Rendah,Setujui,0.122,0,1 pinjaman lancar (+5) | Tidak ada riwayat macet (+7) | Listrik 100.0% tepat waktu (+7) | E-wallet aktif 15 bulan (+5),
L1AJN01546,L1NSB01546,PLT003,Multifinance,2024-10-19,Multifinance,Motor bekas,15000000,24,27,0.68,0,0,0,0.0,70.8,9,13,0,1,0,0,0.0,0,1,0,0,58,Menengah,Setujui,0.244,0,Aktif di platform 27 bulan (+7) | BPJS dibayar rutin (+3),
L1AJN01547,L1NSB01547,PLT005,P2P Lending,2024-09-10,P2P Lending,Renovasi,500000,3,9,0.87,0,0,0,0.0,95.8,11,78,0,1,6805000,1,0.1,0,0,0,0,82,Rendah,Setujui,0.104,1,On-time rate 87% (+5) | Listrik 95.8% tepat waktu (+7) | Transaksi e-wallet 78/bln (+3) | Income gig konsisten 6 bulan (+8),
L1AJN01548,L1NSB01548,PLT002,P2P Lending,2024-05-23,P2P Lending,Pendidikan,1000000,3,25,0.75,1,1,0,0.0,70.8,18,61,0,0,0,0,0.0,1,1,0,0,89,Rendah,Setujui,0.064,0,Aktif di platform 25 bulan (+7) | On-time rate 75% (+5) | 1 pinjaman lancar (+5) | Tidak ada riwayat macet (+7),
L1AJN01549,L1NSB01549,PLT002,P2P Lending,2024-09-22,P2P Lending,Konsumsi,3000000,3,10,0.98,2,2,0,2.0,75.0,14,33,0,0,0,0,0.0,0,0,0,0,86,Rendah,Setujui,0.081,0,On-time rate 98% (+10) | 2 pinjaman lancar (+10) | Tidak ada riwayat macet (+7) | Listrik 75.0% tepat waktu (+3),
L1AJN01550,L1NSB01550,PLT001,P2P Lending,2024-01-05,P2P Lending,Pendidikan,5000000,6,14,0.79,1,1,0,0.0,91.7,0,0,0,0,0,0,0.0,1,1,0,0,87,Rendah,Setujui,0.075,1,Aktif di platform 14 bulan (+7) | On-time rate 79% (+5) | 1 pinjaman lancar (+5) | Tidak ada riwayat macet (+7),
L1AJN01551,L1NSB01551,PLT001,P2P Lending,2024-06-10,P2P Lending,Renovasi,3000000,12,27,0.58,0,0,0,0.0,100.0,21,63,0,0,0,0,0.0,1,1,0,0,80,Rendah,Setujui,0.116,0,Aktif di platform 27 bulan (+7) | Listrik 100.0% tepat waktu (+7) | E-wallet aktif 21 bulan (+5) | Transaksi e-wallet 63/bln (+3),
L1AJN01552,L1NSB01552,PLT002,P2P Lending,2024-10-31,P2P Lending,Renovasi,1000000,6,15,0.86,2,1,1,168.5,79.2,20,77,0,1,0,0,0.0,0,0,0,0,54,Menengah,Setujui,0.267,0,Aktif di platform 15 bulan (+7) | On-time rate 86% (+5) | 1 pinjaman lancar (+5) | Listrik 79.2% tepat waktu (+3),1 pinjaman macet (-12) | Rata-rata telat 168 hari (-10)
L1AJN01553,L1NSB01553,PLT002,P2P Lending,2024-01-11,P2P Lending,Renovasi,1000000,6,26,0.69,3,2,0,21.0,91.7,0,0,0,1,5514000,0,0.14,0,1,0,0,87,Rendah,Setujui,0.075,0,Aktif di platform 26 bulan (+7) | 2 pinjaman lancar (+10) | Tidak ada riwayat macet (+7) | Listrik 91.7% tepat waktu (+7),Cancel rate gig 14% (-4)
L1AJN01554,L1NSB01554,PLT003,Multifinance,2024-01-13,Multifinance,Mesin usaha,3000000,36,27,0.96,3,3,0,1.7,58.3,24,17,0,1,0,0,0.0,1,0,0,0,95,Rendah,Setujui,0.029,0,Aktif di platform 27 bulan (+7) | On-time rate 96% (+10) | 3 pinjaman lancar (+15) | Tidak ada riwayat macet (+7),
L1AJN01555,L1NSB01555,PLT002,P2P Lending,2024-04-30,P2P Lending,Pendidikan,500000,9,16,0.91,3,2,0,16.7,62.5,0,0,0,0,0,0,0.0,1,1,0,0,91,Rendah,Setujui,0.052,0,Aktif di platform 16 bulan (+7) | On-time rate 91% (+10) | 2 pinjaman lancar (+10) | Tidak ada riwayat macet (+7),
L1AJN01556,L1NSB01556,PLT002,P2P Lending,2024-07-06,P2P Lending,Modal usaha,3000000,1,6,0.64,2,2,0,1.0,87.5,22,12,0,0,0,0,0.0,1,1,0,0,77,Rendah,Setujui,0.133,1,2 pinjaman lancar (+10) | Tidak ada riwayat macet (+7) | Listrik 87.5% tepat waktu (+3) | E-wallet aktif 22 bulan (+5),4 tanggungan (-5)
L1AJN01557,L1NSB01557,PLT004,Multifinance,2024-09-06,Multifinance,Elektronik,3000000,12,16,0.58,3,3,0,0.7,62.5,9,41,0,1,2596000,1,0.03,1,0,0,0,91,Rendah,Setujui,0.052,0,Aktif di platform 16 bulan (+7) | 3 pinjaman lancar (+15) | Tidak ada riwayat macet (+7) | Transaksi e-wallet 41/bln (+3),
L1AJN01558,L1NSB01558,PLT005,P2P Lending,2024-05-01,P2P Lending,Renovasi,2000000,9,15,0.55,2,2,0,1.5,83.3,0,0,0,1,4615000,1,0.13,1,0,0,0,87,Rendah,Setujui,0.075,0,Aktif di platform 15 bulan (+7) | 2 pinjaman lancar (+10) | Tidak ada riwayat macet (+7) | Listrik 83.3% tepat waktu (+3),Cancel rate gig 13% (-4)
L1AJN01559,L1NSB01559,PLT004,Multifinance,2024-11-09,Multifinance,Mesin usaha,7000000,36,24,0.82,2,2,0,2.5,100.0,0,0,0,0,0,0,0.0,1,1,0,0,90,Rendah,Setujui,0.058,0,Aktif di platform 24 bulan (+7) | On-time rate 82% (+5) | 2 pinjaman lancar (+10) | Tidak ada riwayat macet (+7),4 tanggungan (-5)
L1AJN01560,L1NSB01560,PLT002,P2P Lending,2024-08-08,P2P Lending,Modal usaha,500000,12,29,0.84,4,3,0,7.0,91.7,0,0,0,0,0,0,0.0,1,0,0,0,92,Rendah,Setujui,0.046,0,Aktif di platform 29 bulan (+7) | On-time rate 84% (+5) | 3 pinjaman lancar (+15) | Tidak ada riwayat macet (+7),
L1AJN01561,L1NSB01561,PLT005,P2P Lending,2024-03-22,P2P Lending,Konsumsi,1000000,3,32,1.0,4,3,0,5.2,100.0,13,49,0,1,4623000,1,0.05,1,0,0,0,95,Rendah,Setujui,0.029,0,Aktif di platform 32 bulan (+7) | On-time rate 100% (+10) | 3 pinjaman lancar (+15) | Tidak ada riwayat macet (+7),
L1AJN01562,L1NSB01562,PLT005,P2P Lending,2024-01-19,P2P Lending,Renovasi,2000000,3,21,0.95,0,0,0,0.0,58.3,16,41,0,0,0,0,0.0,1,1,0,0,86,Rendah,Setujui,0.081,0,Aktif di platform 21 bulan (+7) | On-time rate 95% (+10) | E-wallet aktif 16 bulan (+5) | Transaksi e-wallet 41/bln (+3),
L1AJN01563,L1NSB01563,PLT005,P2P Lending,2024-03-04,P2P Lending,Modal usaha,3000000,1,1,0.77,1,1,0,0.0,91.7,9,33,0,0,0,0,0.0,1,0,0,0,80,Rendah,Setujui,0.116,0,On-time rate 77% (+5) | 1 pinjaman lancar (+5) | Tidak ada riwayat macet (+7) | Listrik 91.7% tepat waktu (+7),
L1AJN01564,L1NSB01564,PLT002,P2P Lending,2024-05-05,P2P Lending,Renovasi,3000000,12,20,0.58,1,1,0,1.0,70.8,17,58,0,0,0,0,0.0,1,0,0,0,85,Rendah,Setujui,0.087,1,Aktif di platform 20 bulan (+7) | 1 pinjaman lancar (+5) | Tidak ada riwayat macet (+7) | E-wallet aktif 17 bulan (+5),
L1AJN01565,L1NSB01565,PLT004,Multifinance,2024-10-19,Multifinance,Motor bekas,5000000,18,36,0.71,3,2,0,6.3,87.5,10,76,0,0,0,0,0.0,1,0,0,0,81,Rendah,Setujui,0.11,0,Aktif di platform 36 bulan (+7) | 2 pinjaman lancar (+10) | Tidak ada riwayat macet (+7) | Listrik 87.5% tepat waktu (+3),
L1AJN01566,L1NSB01566,PLT001,P2P Lending,2024-10-20,P2P Lending,Renovasi,2000000,12,30,0.55,1,1,0,1.0,70.8,17,67,0,0,0,0,0.0,0,1,0,0,80,Rendah,Setujui,0.116,0,Aktif di platform 30 bulan (+7) | 1 pinjaman lancar (+5) | Tidak ada riwayat macet (+7) | E-wallet aktif 17 bulan (+5),
L1AJN01567,L1NSB01567,PLT003,Multifinance,2024-01-08,Multifinance,Motor baru,3000000,36,19,0.7,3,3,0,1.0,58.3,15,6,0,0,0,0,0.0,0,1,0,0,83,Rendah,Setujui,0.099,0,Aktif di platform 19 bulan (+7) | 3 pinjaman lancar (+15) | Tidak ada riwayat macet (+7) | E-wallet aktif 15 bulan (+5),4 tanggungan (-5)
L1AJN01568,L1NSB01568,PLT002,P2P Lending,2024-08-02,P2P Lending,Renovasi,1000000,1,26,0.73,3,3,0,1.7,87.5,7,55,0,1,0,0,0.0,0,0,0,0,77,Rendah,Setujui,0.133,0,Aktif di platform 26 bulan (+7) | 3 pinjaman lancar (+15) | Tidak ada riwayat macet (+7) | Listrik 87.5% tepat waktu (+3),4 tanggungan (-5)
L1AJN01569,L1NSB01569,PLT003,Multifinance,2024-03-26,Multifinance,Motor baru,3000000,12,34,0.7,2,1,0,8.0,83.3,0,0,0,1,7154000,1,0.13,1,1,0,0,89,Rendah,Setujui,0.064,0,Aktif di platform 34 bulan (+7) | 1 pinjaman lancar (+5) | Tidak ada riwayat macet (+7) | Listrik 83.3% tepat waktu (+3),Cancel rate gig 13% (-4)
L1AJN01570,L1NSB01570,PLT005,P2P Lending,2024-05-04,P2P Lending,Modal usaha,2000000,6,7,0.96,3,2,0,6.7,66.7,8,16,0,0,0,0,0.0,1,0,0,0,78,Rendah,Setujui,0.128,0,On-time rate 96% (+10) | 2 pinjaman lancar (+10) | Tidak ada riwayat macet (+7) | Punya rekening bank (+4),
L1AJN01571,L1NSB01571,PLT001,P2P Lending,2024-04-18,P2P Lending,Konsumsi,5000000,9,23,0.58,4,2,0,27.8,95.8,9,39,0,1,4202000,0,0.05,1,0,0,0,84,Rendah,Setujui,0.093,0,Aktif di platform 23 bulan (+7) | 2 pinjaman lancar (+10) | Tidak ada riwayat macet (+7) | Listrik 95.8% tepat waktu (+7),5 tanggungan (-5)
L1AJN01572,L1NSB01572,PLT004,Multifinance,2024-07-16,Multifinance,Elektronik,3000000,12,13,0.84,3,3,0,1.7,66.7,6,17,0,0,0,0,0.0,1,0,0,0,85,Rendah,Setujui,0.087,0,Aktif di platform 13 bulan (+7) | On-time rate 84% (+5) | 3 pinjaman lancar (+15) | Tidak ada riwayat macet (+7),
L1AJN01573,L1NSB01573,PLT005,P2P Lending,2024-12-20,P2P Lending,Pendidikan,5000000,1,8,0.82,0,0,0,0.0,87.5,0,0,0,0,0,0,0.0,1,0,0,0,64,Menengah,Setujui,0.209,0,On-time rate 82% (+5) | Listrik 87.5% tepat waktu (+3) | Punya rekening bank (+4),
L1AJN01574,L1NSB01574,PLT004,Multifinance,2024-03-16,Multifinance,Mesin usaha,3000000,12,15,0.95,1,1,0,3.0,95.8,18,19,0,0,0,0,0.0,1,1,0,0,95,Rendah,Setujui,0.029,0,Aktif di platform 15 bulan (+7) | On-time rate 95% (+10) | 1 pinjaman lancar (+5) | Tidak ada riwayat macet (+7),5 tanggungan (-5)
L1AJN01575,L1NSB01575,PLT004,Multifinance,2024-04-22,Multifinance,Motor baru,10000000,18,36,0.95,0,0,0,0.0,62.5,23,63,0,0,0,0,0.0,1,1,0,0,82,Rendah,Setujui,0.104,0,Aktif di platform 36 bulan (+7) | On-time rate 95% (+10) | E-wallet aktif 23 bulan (+5) | Transaksi e-wallet 63/bln (+3),
L1AJN01576,L1NSB01576,PLT001,P2P Lending,2024-04-05,P2P Lending,Konsumsi,5000000,3,28,0.7,1,0,0,12.0,70.8,0,0,0,0,0,0,0.0,1,0,0,0,63,Menengah,Setujui,0.215,0,Aktif di platform 28 bulan (+7) | Tidak ada riwayat macet (+7) | Punya rekening bank (+4),4 tanggungan (-5)
L1AJN01577,L1NSB01577,PLT005,P2P Lending,2024-06-01,P2P Lending,Modal usaha,5000000,6,19,0.94,0,0,0,0.0,70.8,0,0,0,1,5349000,1,0.08,1,1,0,0,88,Rendah,Setujui,0.07,0,Aktif di platform 19 bulan (+7) | On-time rate 94% (+10) | Income gig konsisten 6 bulan (+8) | Rating gig 4.5 (+5),
L1AJN01578,L1NSB01578,PLT005,P2P Lending,2024-09-03,P2P Lending,Konsumsi,500000,1,15,1.0,0,0,0,0.0,91.7,12,74,0,0,0,0,0.0,1,0,0,0,86,Rendah,Setujui,0.081,1,Aktif di platform 15 bulan (+7) | On-time rate 100% (+10) | Listrik 91.7% tepat waktu (+7) | E-wallet aktif 12 bulan (+5),
L1AJN01579,L1NSB01579,PLT002,P2P Lending,2024-07-29,P2P Lending,Renovasi,2000000,3,16,0.94,0,0,0,0.0,79.2,22,33,0,1,5596000,0,0.03,1,0,0,0,78,Rendah,Setujui,0.128,0,Aktif di platform 16 bulan (+7) | On-time rate 94% (+10) | Listrik 79.2% tepat waktu (+3) | E-wallet aktif 22 bulan (+5),
L1AJN01580,L1NSB01580,PLT004,Multifinance,2024-04-24,Multifinance,Motor bekas,7000000,24,35,0.79,0,0,0,0.0,66.7,15,10,0,1,2109000,1,0.14,1,0,0,0,72,Rendah,Setujui,0.162,0,Aktif di platform 35 bulan (+7) | On-time rate 79% (+5) | E-wallet aktif 15 bulan (+5) | Income gig konsisten 6 bulan (+8),Cancel rate gig 14% (-4)
L1AJN01581,L1NSB01581,PLT003,Multifinance,2024-05-30,Multifinance,Mesin usaha,20000000,12,26,0.98,0,0,0,0.0,100.0,24,33,0,1,0,0,0.0,1,1,0,0,83,Rendah,Setujui,0.099,0,Aktif di platform 26 bulan (+7) | On-time rate 98% (+10) | Listrik 100.0% tepat waktu (+7) | E-wallet aktif 24 bulan (+5),5 tanggungan (-5)
L1AJN01582,L1NSB01582,PLT001,P2P Lending,2024-09-17,P2P Lending,Pendidikan,500000,1,29,0.59,0,0,0,0.0,70.8,14,19,0,0,0,0,0.0,0,0,0,0,55,Menengah,Setujui,0.261,0,Aktif di platform 29 bulan (+7) | E-wallet aktif 14 bulan (+5),4 tanggungan (-5)
L1AJN01583,L1NSB01583,PLT004,Multifinance,2024-04-12,Multifinance,Motor bekas,7000000,18,30,0.96,1,1,0,2.0,75.0,6,48,0,0,0,0,0.0,1,0,0,0,85,Rendah,Setujui,0.087,0,Aktif di platform 30 bulan (+7) | On-time rate 96% (+10) | 1 pinjaman lancar (+5) | Tidak ada riwayat macet (+7),
L1AJN01584,L1NSB01584,PLT002,P2P Lending,2024-04-28,P2P Lending,Modal usaha,1000000,1,33,0.82,2,1,0,9.0,70.8,0,0,0,1,2557000,0,0.11,0,0,0,0,72,Rendah,Setujui,0.162,0,Aktif di platform 33 bulan (+7) | On-time rate 82% (+5) | 1 pinjaman lancar (+5) | Tidak ada riwayat macet (+7),4 tanggungan (-5) | Cancel rate gig 11% (-4)
L1AJN01585,L1NSB01585,PLT005,P2P Lending,2024-10-04,P2P Lending,Modal usaha,500000,6,3,0.72,1,0,0,68.0,100.0,15,69,0,0,0,0,0.0,1,1,0,0,69,Menengah,Setujui,0.18,0,Tidak ada riwayat macet (+7) | Listrik 100.0% tepat waktu (+7) | E-wallet aktif 15 bulan (+5) | Transaksi e-wallet 69/bln (+3),Rata-rata telat 68 hari (-10)
L1AJN01586,L1NSB01586,PLT004,Multifinance,2024-06-25,Multifinance,Mesin usaha,5000000,36,19,0.84,0,0,0,0.0,100.0,17,10,0,1,6944000,1,0.14,0,0,0,0,72,Rendah,Setujui,0.162,0,Aktif di platform 19 bulan (+7) | On-time rate 84% (+5) | Listrik 100.0% tepat waktu (+7) | E-wallet aktif 17 bulan (+5),4 tanggungan (-5) | Cancel rate gig 14% (-4)
L1AJN01587,L1NSB01587,PLT003,Multifinance,2024-03-15,Multifinance,Elektronik,10000000,18,33,0.73,0,0,0,0.0,79.2,14,18,1,0,0,0,0.0,1,1,0,0,66,Menengah,Setujui,0.197,0,Aktif di platform 33 bulan (+7) | Listrik 79.2% tepat waktu (+3) | E-wallet aktif 14 bulan (+5) | Punya rekening bank (+4),Lonjakan top-up sebelum pengajuan (-8) ⚠️
L1AJN01588,L1NSB01588,PLT004,Multifinance,2024-10-09,Multifinance,Mesin usaha,20000000,36,25,0.7,0,0,0,0.0,75.0,19,69,0,1,3673000,1,0.09,0,1,0,0,84,Rendah,Setujui,0.093,0,Aktif di platform 25 bulan (+7) | Listrik 75.0% tepat waktu (+3) | E-wallet aktif 19 bulan (+5) | Transaksi e-wallet 69/bln (+3),
L1AJN01589,L1NSB01589,PLT003,Multifinance,2024-03-04,Multifinance,Elektronik,15000000,18,22,0.58,2,2,0,3.0,70.8,12,24,0,0,0,0,0.0,1,0,0,0,83,Rendah,Setujui,0.099,0,Aktif di platform 22 bulan (+7) | 2 pinjaman lancar (+10) | Tidak ada riwayat macet (+7) | E-wallet aktif 12 bulan (+5),
L1AJN01590,L1NSB01590,PLT005,P2P Lending,2024-07-26,P2P Lending,Konsumsi,3000000,9,2,0.6,1,1,0,2.0,100.0,0,0,0,0,0,0,0.0,1,0,0,0,76,Rendah,Setujui,0.139,0,1 pinjaman lancar (+5) | Tidak ada riwayat macet (+7) | Listrik 100.0% tepat waktu (+7) | Punya rekening bank (+4),
L1AJN01591,L1NSB01591,PLT005,P2P Lending,2024-08-22,P2P Lending,Konsumsi,500000,9,19,0.63,2,0,0,25.0,100.0,8,47,0,0,0,0,0.0,1,0,0,0,74,Rendah,Setujui,0.151,0,Aktif di platform 19 bulan (+7) | Tidak ada riwayat macet (+7) | Listrik 100.0% tepat waktu (+7) | Transaksi e-wallet 47/bln (+3),5 tanggungan (-5)
L1AJN01592,L1NSB01592,PLT005,P2P Lending,2024-05-24,P2P Lending,Pendidikan,3000000,3,24,0.85,2,2,0,2.0,87.5,17,25,0,0,0,0,0.0,0,0,0,0,91,Rendah,Setujui,0.052,0,Aktif di platform 24 bulan (+7) | On-time rate 85% (+5) | 2 pinjaman lancar (+10) | Tidak ada riwayat macet (+7),
L1AJN01593,L1NSB01593,PLT001,P2P Lending,2024-07-21,P2P Lending,Pendidikan,2000000,1,10,0.88,1,1,0,3.0,70.8,15,41,0,0,0,0,0.0,1,1,0,0,81,Rendah,Setujui,0.11,0,On-time rate 88% (+5) | 1 pinjaman lancar (+5) | Tidak ada riwayat macet (+7) | E-wallet aktif 15 bulan (+5),
L1AJN01594,L1NSB01594,PLT001,P2P Lending,2024-09-18,P2P Lending,Renovasi,500000,12,35,0.78,1,1,0,1.0,91.7,7,18,0,0,0,0,0.0,1,1,0,0,79,Rendah,Setujui,0.122,0,Aktif di platform 35 bulan (+7) | On-time rate 78% (+5) | 1 pinjaman lancar (+5) | Tidak ada riwayat macet (+7),5 tanggungan (-5)
L1AJN01595,L1NSB01595,PLT005,P2P Lending,2024-10-13,P2P Lending,Pendidikan,5000000,12,22,0.88,0,0,0,0.0,62.5,15,80,0,0,0,0,0.0,1,1,0,0,68,Menengah,Setujui,0.186,0,Aktif di platform 22 bulan (+7) | On-time rate 88% (+5) | E-wallet aktif 15 bulan (+5) | Transaksi e-wallet 80/bln (+3),4 tanggungan (-5)
L1AJN01596,L1NSB01596,PLT004,Multifinance,2024-08-23,Multifinance,Elektronik,7000000,12,12,0.58,1,1,0,3.0,70.8,15,77,0,0,0,0,0.0,0,1,0,0,77,Rendah,Setujui,0.133,0,Aktif di platform 12 bulan (+7) | 1 pinjaman lancar (+5) | Tidak ada riwayat macet (+7) | E-wallet aktif 15 bulan (+5),4 tanggungan (-5)
L1AJN01597,L1NSB01597,PLT001,P2P Lending,2024-09-21,P2P Lending,Pendidikan,1000000,9,35,0.75,2,2,0,1.5,79.2,7,40,1,1,4350000,1,0.04,0,1,0,0,89,Rendah,Setujui,0.064,0,Aktif di platform 35 bulan (+7) | On-time rate 75% (+5) | 2 pinjaman lancar (+10) | Tidak ada riwayat macet (+7),Lonjakan top-up sebelum pengajuan (-8) ⚠️
L1AJN01598,L1NSB01598,PLT001,P2P Lending,2024-04-11,P2P Lending,Konsumsi,5000000,1,21,0.97,1,1,0,1.0,62.5,17,19,0,0,0,0,0.0,1,0,0,0,83,Rendah,Setujui,0.099,0,Aktif di platform 21 bulan (+7) | On-time rate 97% (+10) | 1 pinjaman lancar (+5) | Tidak ada riwayat macet (+7),4 tanggungan (-5)
