pinjaman_id,nasabah_id,platform_id,tgl_cair,tipe_produk,nama_produk,pokok,tenor_bulan,bunga_per_bulan,total_kewajiban,status_kolektibilitas,hari_keterlambatan,sudah_lunas
L1KRD002660,L1NSB01658,PLT003,2022-09-24,Multifinance,Mesin usaha,15000000,12,1.38,17484000,DPK,9,1
L1KRD002661,L1NSB01658,PLT003,2022-12-14,Multifinance,Refinancing,10000000,36,1.01,13636000,Lancar,1,0
L1KRD002662,L1NSB01658,PLT003,2023-08-14,Multifinance,Mesin usaha,10000000,24,1.4,13360000,Lancar,1,0
L1KRD002663,L1NSB01660,PLT001,2023-10-16,P2P Lending,Kesehatan,3000000,1,3.11,3093300,Lancar,3,1
L1KRD002664,L1NSB01660,PLT001,2022-08-15,P2P Lending,Modal usaha,5000000,12,3.5,7100000,Lancar,0,1
L1KRD002665,L1NSB01662,PLT005,2023-08-27,P2P Lending,Konsumsi,5000000,3,3.18,5477000,Lancar,0,1
L1KRD002666,L1NSB01662,PLT005,2022-03-07,P2P Lending,Pendidikan,5000000,1,2.56,5128000,Lancar,1,1
L1KRD002667,L1NSB01662,PLT005,2022-05-25,P2P Lending,Pendidikan,1000000,1,2.52,1025200,Lancar,0,1
L1KRD002668,L1NSB01662,PLT005,2024-05-05,P2P Lending,Konsumsi,5000000,9,1.6,5720000,DPK,19,0
L1KRD002669,L1NSB01663,PLT001,2022-04-02,P2P Lending,Modal usaha,10000000,9,3.49,13141000,Lancar,3,1
L1KRD002670,L1NSB01663,PLT001,2022-09-06,P2P Lending,Pendidikan,1000000,12,2.24,1268800,DPK,12,1
L1KRD002671,L1NSB01663,PLT001,2024-02-04,P2P Lending,Renovasi,10000000,1,2.54,10254000,DPK,20,1
L1KRD002672,L1NSB01663,PLT001,2023-09-08,P2P Lending,Pendidikan,5000000,3,2.38,5357000,DPK,16,1
L1KRD002673,L1NSB01664,PLT004,2022-06-13,Multifinance,Mesin usaha,25000000,48,1.91,47920000,Lancar,1,0
L1KRD002674,L1NSB01666,PLT001,2024-01-22,P2P Lending,Pendidikan,7000000,12,2.42,9032800,Lancar,0,0
L1KRD002675,L1NSB01666,PLT001,2023-07-06,P2P Lending,Renovasi,3000000,12,2.86,4029600,Lancar,3,1
L1KRD002676,L1NSB01666,PLT001,2023-12-12,P2P Lending,Konsumsi,2000000,1,3.3,2066000,Lancar,0,1
L1KRD002677,L1NSB01666,PLT001,2022-03-13,P2P Lending,Kesehatan,3000000,9,1.84,3496800,Lancar,1,1
L1KRD002678,L1NSB01667,PLT005,2023-03-15,P2P Lending,Konsumsi,10000000,6,2.16,11296000,Kurang Lancar,89,0
L1KRD002679,L1NSB01668,PLT003,2023-06-02,Multifinance,Motor baru,5000000,12,1.27,5762000,Lancar,2,1
L1KRD002680,L1NSB01668,PLT003,2023-07-09,Multifinance,Elektronik,15000000,18,1.11,17997000,Macet,352,0
L1KRD002681,L1NSB01669,PLT004,2023-01-25,Multifinance,Motor bekas,25000000,24,1.26,32560000,DPK,17,0
L1KRD002682,L1NSB01669,PLT004,2023-09-11,Multifinance,Elektronik,3000000,36,1.28,4382400,Kurang Lancar,60,0
L1KRD002683,L1NSB01670,PLT002,2023-01-23,P2P Lending,Pendidikan,7000000,9,1.7,8071000,Lancar,1,1
L1KRD002684,L1NSB01670,PLT002,2023-09-21,P2P Lending,Modal usaha,3000000,6,2.53,3455400,Kurang Lancar,80,0
L1KRD002685,L1NSB01671,PLT001,2023-04-27,P2P Lending,Modal usaha,2000000,12,2.23,2535200,Macet,123,0
L1KRD002686,L1NSB01672,PLT002,2023-01-02,P2P Lending,Pendidikan,7000000,1,1.52,7106400,Lancar,0,1
L1KRD002687,L1NSB01672,PLT002,2022-11-11,P2P Lending,Konsumsi,1000000,9,1.97,1177300,Lancar,0,1
L1KRD002688,L1NSB01673,PLT004,2023-06-07,Multifinance,Motor bekas,10000000,48,1.99,19552000,Lancar,0,0
L1KRD002689,L1NSB01674,PLT002,2024-01-26,P2P Lending,Modal usaha,1000000,12,2.92,1350400,Lancar,3,0
L1KRD002690,L1NSB01674,PLT002,2023-04-27,P2P Lending,Renovasi,500000,3,3.23,548450,DPK,12,1
L1KRD002691,L1NSB01675,PLT005,2023-02-01,P2P Lending,Modal usaha,7000000,1,2.36,7165200,DPK,26,1
L1KRD002692,L1NSB01675,PLT005,2023-05-01,P2P Lending,Konsumsi,5000000,9,3.3,6485000,DPK,19,1
L1KRD002693,L1NSB01676,PLT005,2024-03-27,P2P Lending,Modal usaha,2000000,3,1.5,2090000,Lancar,0,1
L1KRD002694,L1NSB01676,PLT005,2023-06-26,P2P Lending,Modal usaha,7000000,3,2.34,7491400,Lancar,1,1
L1KRD002695,L1NSB01676,PLT005,2023-09-22,P2P Lending,Kesehatan,5000000,1,3.08,5154000,Lancar,0,1
L1KRD002696,L1NSB01677,PLT001,2024-03-27,P2P Lending,Pendidikan,2000000,3,1.99,2119400,DPK,11,1
L1KRD002697,L1NSB01677,PLT001,2022-12-24,P2P Lending,Konsumsi,3000000,6,2.18,3392400,DPK,22,1
L1KRD002698,L1NSB01678,PLT002,2023-10-22,P2P Lending,Modal usaha,2000000,12,1.78,2427200,Lancar,1,1
L1KRD002699,L1NSB01678,PLT002,2024-03-13,P2P Lending,Pendidikan,1000000,1,2.44,1024400,Kurang Lancar,67,0
L1KRD002700,L1NSB01678,PLT002,2022-06-05,P2P Lending,Kesehatan,2000000,9,3.36,2604800,DPK,26,1
L1KRD002701,L1NSB01680,PLT004,2023-04-10,Multifinance,Motor baru,25000000,36,1.31,36790000,Lancar,3,0
L1KRD002702,L1NSB01680,PLT004,2023-12-18,Multifinance,Refinancing,7000000,48,1.51,12073600,DPK,19,0
L1KRD002703,L1NSB01680,PLT004,2023-03-13,Multifinance,Mesin usaha,20000000,48,1.69,36224000,Macet,255,0
L1KRD002704,L1NSB01681,PLT004,2022-06-24,Multifinance,Motor baru,20000000,36,1.53,31016000,Kurang Lancar,38,0
L1KRD002705,L1NSB01682,PLT003,2022-01-31,Multifinance,Mesin usaha,3000000,24,1.34,3964800,Lancar,2,1
L1KRD002706,L1NSB01683,PLT003,2022-07-14,Multifinance,Refinancing,20000000,18,1.46,25256000,Kurang Lancar,41,0
L1KRD002707,L1NSB01684,PLT003,2023-12-18,Multifinance,Refinancing,3000000,18,1.12,3604800,Lancar,2,0
L1KRD002708,L1NSB01684,PLT003,2022-04-03,Multifinance,Motor baru,10000000,12,1.1,11320000,Lancar,2,1
L1KRD002709,L1NSB01685,PLT002,2022-12-22,P2P Lending,Renovasi,7000000,3,2.15,7451500,Kurang Lancar,31,0
L1KRD002710,L1NSB01685,PLT002,2022-06-09,P2P Lending,Kesehatan,500000,9,2.21,599450,Lancar,2,1
L1KRD002711,L1NSB01685,PLT002,2022-10-09,P2P Lending,Kesehatan,500000,12,3.48,708800,Lancar,1,1
L1KRD002712,L1NSB01685,PLT002,2022-05-24,P2P Lending,Konsumsi,10000000,1,2.79,10279000,DPK,10,1
L1KRD002713,L1NSB01686,PLT005,2023-12-15,P2P Lending,Renovasi,7000000,9,3.5,9205000,Lancar,2,1
L1KRD002714,L1NSB01687,PLT002,2023-07-29,P2P Lending,Konsumsi,7000000,12,2.17,8822800,DPK,5,1
L1KRD002715,L1NSB01688,PLT005,2023-07-13,P2P Lending,Renovasi,7000000,9,2.08,8310400,Lancar,2,1
L1KRD002716,L1NSB01690,PLT001,2022-11-23,P2P Lending,Kesehatan,2000000,6,1.88,2225600,DPK,11,1
L1KRD002717,L1NSB01694,PLT005,2023-12-12,P2P Lending,Pendidikan,5000000,6,3.31,5993000,Macet,164,0
L1KRD002718,L1NSB01694,PLT005,2023-03-15,P2P Lending,Renovasi,3000000,12,1.8,3648000,Lancar,3,1
L1KRD002719,L1NSB01695,PLT001,2023-07-22,P2P Lending,Konsumsi,10000000,1,1.59,10159000,Lancar,1,1
L1KRD002720,L1NSB01696,PLT005,2022-06-11,P2P Lending,Kesehatan,5000000,12,1.94,6164000,Lancar,1,1
L1KRD002721,L1NSB01696,PLT005,2023-05-13,P2P Lending,Renovasi,1000000,3,2.27,1068100,Lancar,1,1
L1KRD002722,L1NSB01697,PLT004,2023-10-24,Multifinance,Motor baru,25000000,48,1.54,43480000,DPK,30,0
L1KRD002723,L1NSB01698,PLT001,2024-01-07,P2P Lending,Pendidikan,3000000,3,3.29,3296100,Kurang Lancar,34,0
L1KRD002724,L1NSB01699,PLT002,2022-04-09,P2P Lending,Pendidikan,500000,6,1.86,555800,DPK,27,1
L1KRD002725,L1NSB01700,PLT005,2022-01-25,P2P Lending,Modal usaha,10000000,3,1.5,10450000,Lancar,1,1
L1KRD002726,L1NSB01700,PLT005,2022-04-11,P2P Lending,Renovasi,3000000,3,2.56,3230400,Lancar,2,1
L1KRD002727,L1NSB01701,PLT002,2023-12-16,P2P Lending,Modal usaha,5000000,3,2.35,5352500,DPK,8,1
L1KRD002728,L1NSB01701,PLT002,2022-11-07,P2P Lending,Kesehatan,7000000,6,2.79,8171800,Lancar,0,1
L1KRD002729,L1NSB01701,PLT002,2023-10-07,P2P Lending,Renovasi,500000,9,3.25,646250,DPK,4,1
L1KRD002730,L1NSB01702,PLT004,2023-07-26,Multifinance,Motor bekas,10000000,18,1.11,11998000,Lancar,1,0
L1KRD002731,L1NSB01703,PLT005,2023-03-09,P2P Lending,Konsumsi,10000000,12,3.47,14164000,DPK,22,1
L1KRD002732,L1NSB01703,PLT005,2022-03-31,P2P Lending,Renovasi,3000000,3,1.9,3171000,Lancar,3,1
L1KRD002733,L1NSB01704,PLT001,2022-06-14,P2P Lending,Kesehatan,3000000,6,1.93,3347400,Lancar,3,1
L1KRD002734,L1NSB01705,PLT003,2023-05-16,Multifinance,Motor bekas,20000000,24,1.96,29408000,Kurang Lancar,86,0
L1KRD002735,L1NSB01705,PLT003,2024-04-11,Multifinance,Motor baru,7000000,12,1.16,7974400,DPK,15,0
L1KRD002736,L1NSB01706,PLT002,2023-12-19,P2P Lending,Pendidikan,2000000,6,1.61,2193200,DPK,4,1
L1KRD002737,L1NSB01706,PLT002,2023-10-30,P2P Lending,Renovasi,3000000,12,1.85,3666000,Lancar,3,1
L1KRD002738,L1NSB01707,PLT001,2022-03-30,P2P Lending,Renovasi,5000000,12,2.8,6680000,Kurang Lancar,34,0
L1KRD002739,L1NSB01707,PLT001,2022-03-11,P2P Lending,Modal usaha,10000000,3,2.36,10708000,Lancar,1,1
L1KRD002740,L1NSB01707,PLT001,2023-08-24,P2P Lending,Konsumsi,7000000,12,2.93,9461200,Macet,173,0
L1KRD002741,L1NSB01709,PLT003,2023-12-05,Multifinance,Mesin usaha,20000000,12,1.96,24704000,DPK,17,1
L1KRD002742,L1NSB01710,PLT005,2023-02-18,P2P Lending,Renovasi,2000000,6,2.8,2336000,DPK,5,1
L1KRD002743,L1NSB01710,PLT005,2022-04-16,P2P Lending,Kesehatan,1000000,6,2.85,1171000,Lancar,1,1
L1KRD002744,L1NSB01710,PLT005,2023-07-15,P2P Lending,Modal usaha,5000000,12,2.5,6500000,Lancar,3,1
L1KRD002745,L1NSB01710,PLT005,2022-12-22,P2P Lending,Modal usaha,2000000,3,1.9,2114000,DPK,16,1
L1KRD002746,L1NSB01711,PLT002,2023-04-06,P2P Lending,Konsumsi,2000000,12,3.44,2825600,Lancar,3,1
L1KRD002747,L1NSB01712,PLT004,2023-01-07,Multifinance,Refinancing,10000000,24,1.66,13984000,Lancar,2,0
L1KRD002748,L1NSB01713,PLT005,2023-10-12,P2P Lending,Konsumsi,2000000,1,3.39,2067800,Lancar,0,1
L1KRD002749,L1NSB01713,PLT005,2024-03-23,P2P Lending,Konsumsi,5000000,6,2.4,5720000,DPK,25,1
L1KRD002750,L1NSB01714,PLT002,2024-05-26,P2P Lending,Renovasi,2000000,3,2.01,2120600,Lancar,1,1
L1KRD002751,L1NSB01714,PLT002,2023-07-30,P2P Lending,Pendidikan,500000,3,2.91,543650,Lancar,3,1
L1KRD002752,L1NSB01714,PLT002,2024-03-04,P2P Lending,Pendidikan,5000000,1,3.13,5156500,Lancar,3,1
L1KRD002753,L1NSB01715,PLT002,2024-02-16,P2P Lending,Kesehatan,2000000,3,1.57,2094200,Lancar,3,1
L1KRD002754,L1NSB01715,PLT002,2022-03-29,P2P Lending,Pendidikan,500000,12,2.39,643400,Macet,356,0
L1KRD002755,L1NSB01715,PLT002,2023-03-09,P2P Lending,Kesehatan,3000000,6,1.99,3358200,Lancar,2,1
L1KRD002756,L1NSB01715,PLT002,2023-09-26,P2P Lending,Konsumsi,500000,9,1.82,581900,Lancar,1,1
L1KRD002757,L1NSB01716,PLT003,2023-11-17,Multifinance,Refinancing,7000000,12,1.03,7865200,Lancar,2,1
L1KRD002758,L1NSB01717,PLT001,2023-06-03,P2P Lending,Konsumsi,10000000,12,3.38,14056000,Lancar,0,1
L1KRD002759,L1NSB01718,PLT004,2024-02-29,Multifinance,Mesin usaha,5000000,36,1.7,8060000,Lancar,0,0
L1KRD002760,L1NSB01718,PLT004,2023-01-10,Multifinance,Motor baru,10000000,36,1.24,14464000,Macet,351,0
L1KRD002761,L1NSB01719,PLT003,2023-01-15,Multifinance,Motor bekas,7000000,36,1.7,11284000,DPK,30,0
L1KRD002762,L1NSB01723,PLT005,2023-05-18,P2P Lending,Pendidikan,3000000,9,2.67,3720900,Lancar,2,1
L1KRD002763,L1NSB01723,PLT005,2023-09-22,P2P Lending,Konsumsi,500000,1,1.73,508650,Lancar,3,1
L1KRD002764,L1NSB01723,PLT005,2023-04-12,P2P Lending,Konsumsi,7000000,3,2.98,7625800,Lancar,0,1
L1KRD002765,L1NSB01725,PLT001,2022-11-28,P2P Lending,Modal usaha,500000,12,1.88,612800,DPK,19,1
L1KRD002766,L1NSB01725,PLT001,2023-12-21,P2P Lending,Modal usaha,2000000,12,2.73,2655200,Kurang Lancar,41,0
L1KRD002767,L1NSB01725,PLT001,2023-03-16,P2P Lending,Modal usaha,3000000,6,1.62,3291600,DPK,14,1
L1KRD002768,L1NSB01727,PLT004,2022-10-03,Multifinance,Motor bekas,10000000,48,1.75,18400000,Lancar,0,0
L1KRD002769,L1NSB01728,PLT002,2022-11-25,P2P Lending,Pendidikan,5000000,6,3.46,6038000,Lancar,1,1
L1KRD002770,L1NSB01730,PLT004,2022-05-08,Multifinance,Motor bekas,25000000,12,1.91,30730000,Lancar,1,1
L1KRD002771,L1NSB01731,PLT005,2022-12-27,P2P Lending,Modal usaha,7000000,9,2.3,8449000,Lancar,1,1
L1KRD002772,L1NSB01731,PLT005,2022-07-14,P2P Lending,Konsumsi,7000000,9,3.13,8971900,Kurang Lancar,61,0
L1KRD002773,L1NSB01732,PLT004,2023-12-02,Multifinance,Mesin usaha,3000000,12,1.32,3475200,DPK,19,1
L1KRD002774,L1NSB01732,PLT004,2023-01-30,Multifinance,Refinancing,15000000,48,1.22,23784000,Kurang Lancar,62,0
L1KRD002775,L1NSB01733,PLT003,2022-04-25,Multifinance,Elektronik,20000000,36,1.9,33680000,Lancar,0,0
L1KRD002776,L1NSB01734,PLT005,2024-05-27,P2P Lending,Renovasi,10000000,3,1.86,10558000,Lancar,2,1
L1KRD002777,L1NSB01735,PLT003,2024-04-22,Multifinance,Elektronik,5000000,36,1.26,7268000,Lancar,0,0
L1KRD002778,L1NSB01735,PLT003,2022-11-25,Multifinance,Refinancing,7000000,24,1.89,10175200,Lancar,3,1
L1KRD002779,L1NSB01738,PLT004,2023-08-24,Multifinance,Motor bekas,5000000,48,1.69,9056000,Lancar,2,0
L1KRD002780,L1NSB01738,PLT004,2023-08-25,Multifinance,Motor baru,25000000,12,1.01,28030000,Lancar,0,1
L1KRD002781,L1NSB01739,PLT003,2022-05-10,Multifinance,Motor bekas,7000000,12,1.51,8268400,Lancar,1,1
L1KRD002782,L1NSB01739,PLT003,2022-02-01,Multifinance,Motor bekas,20000000,48,1.18,31328000,Lancar,2,0
L1KRD002783,L1NSB01739,PLT003,2024-05-16,Multifinance,Motor bekas,7000000,36,1.02,9570400,Lancar,3,0
L1KRD002784,L1NSB01739,PLT003,2022-03-10,Multifinance,Motor baru,15000000,18,1.35,18645000,DPK,19,1
L1KRD002785,L1NSB01740,PLT005,2022-12-03,P2P Lending,Pendidikan,1000000,9,1.95,1175500,Lancar,3,1
L1KRD002786,L1NSB01740,PLT005,2022-08-14,P2P Lending,Kesehatan,3000000,1,3.13,3093900,DPK,23,1
L1KRD002787,L1NSB01740,PLT005,2023-07-03,P2P Lending,Kesehatan,1000000,3,3.11,1093300,Lancar,1,1
L1KRD002788,L1NSB01740,PLT005,2023-08-24,P2P Lending,Kesehatan,2000000,9,1.72,2309600,Kurang Lancar,34,0
L1KRD002789,L1NSB01742,PLT002,2022-11-13,P2P Lending,Kesehatan,2000000,1,2.14,2042800,Lancar,3,1
L1KRD002790,L1NSB01743,PLT001,2023-07-14,P2P Lending,Kesehatan,3000000,6,3.31,3595800,Lancar,1,1
L1KRD002791,L1NSB01743,PLT001,2023-11-19,P2P Lending,Renovasi,5000000,1,2.99,5149500,Kurang Lancar,76,0
L1KRD002792,L1NSB01744,PLT002,2023-10-15,P2P Lending,Renovasi,1000000,1,2.57,1025700,DPK,27,1
L1KRD002793,L1NSB01746,PLT001,2022-10-23,P2P Lending,Modal usaha,3000000,3,3.45,3310500,DPK,5,1
L1KRD002794,L1NSB01747,PLT004,2022-04-25,Multifinance,Motor bekas,10000000,12,1.06,11272000,Lancar,1,1
L1KRD002795,L1NSB01747,PLT004,2023-05-05,Multifinance,Refinancing,25000000,12,1.1,28300000,DPK,19,1
L1KRD002796,L1NSB01748,PLT002,2023-10-22,P2P Lending,Modal usaha,3000000,3,3.2,3288000,Lancar,3,1
L1KRD002797,L1NSB01750,PLT002,2023-10-20,P2P Lending,Renovasi,7000000,9,2.94,8852200,Lancar,3,1
L1KRD002798,L1NSB01751,PLT001,2023-08-15,P2P Lending,Konsumsi,500000,3,2.41,536150,Lancar,1,1
L1KRD002799,L1NSB01751,PLT001,2024-01-08,P2P Lending,Konsumsi,5000000,1,2.81,5140500,Lancar,3,1
L1KRD002800,L1NSB01753,PLT002,2022-05-14,P2P Lending,Konsumsi,7000000,1,3.18,7222600,Lancar,1,1
L1KRD002801,L1NSB01753,PLT002,2022-09-27,P2P Lending,Konsumsi,5000000,1,3.2,5160000,Macet,200,0
L1KRD002802,L1NSB01754,PLT002,2022-08-10,P2P Lending,Modal usaha,2000000,9,2.43,2437400,Lancar,0,1
L1KRD002803,L1NSB01754,PLT002,2022-04-22,P2P Lending,Konsumsi,2000000,9,1.95,2351000,Lancar,1,1
L1KRD002804,L1NSB01756,PLT002,2023-01-13,P2P Lending,Modal usaha,5000000,1,2.73,5136500,Lancar,0,1
L1KRD002805,L1NSB01756,PLT002,2023-11-10,P2P Lending,Renovasi,5000000,12,2.51,6506000,Lancar,3,1
L1KRD002806,L1NSB01757,PLT005,2022-10-09,P2P Lending,Modal usaha,1000000,12,2.69,1322800,DPK,11,1
L1KRD002807,L1NSB01758,PLT001,2022-07-07,P2P Lending,Kesehatan,7000000,1,3.25,7227500,Lancar,0,1
L1KRD002808,L1NSB01758,PLT001,2023-01-13,P2P Lending,Konsumsi,500000,6,1.64,549200,Lancar,1,1
L1KRD002809,L1NSB01759,PLT004,2023-12-02,Multifinance,Elektronik,10000000,36,1.63,15868000,Lancar,2,0
L1KRD002810,L1NSB01760,PLT004,2022-01-08,Multifinance,Elektronik,5000000,18,1.36,6224000,Lancar,0,1
L1KRD002811,L1NSB01760,PLT004,2022-11-25,Multifinance,Mesin usaha,20000000,18,1.45,25220000,Lancar,3,1
L1KRD002812,L1NSB01760,PLT004,2023-04-11,Multifinance,Refinancing,25000000,24,1.88,36280000,Lancar,1,0
L1KRD002813,L1NSB01761,PLT002,2022-05-16,P2P Lending,Modal usaha,10000000,3,2.68,10804000,Lancar,2,1
L1KRD002814,L1NSB01761,PLT002,2022-08-30,P2P Lending,Renovasi,7000000,6,1.94,7814800,Lancar,3,1
L1KRD002815,L1NSB01761,PLT002,2023-02-28,P2P Lending,Kesehatan,1000000,1,2.37,1023700,Lancar,3,1
L1KRD002816,L1NSB01762,PLT005,2022-03-05,P2P Lending,Pendidikan,3000000,1,2.73,3081900,Kurang Lancar,36,0
L1KRD002817,L1NSB01762,PLT005,2024-04-01,P2P Lending,Pendidikan,7000000,1,2.32,7162400,Lancar,1,1
L1KRD002818,L1NSB01764,PLT001,2022-12-15,P2P Lending,Renovasi,3000000,9,3.03,3818100,Lancar,3,1
L1KRD002819,L1NSB01764,PLT001,2022-02-05,P2P Lending,Kesehatan,7000000,9,3.26,9053800,Kurang Lancar,60,0
L1KRD002820,L1NSB01764,PLT001,2024-02-20,P2P Lending,Konsumsi,3000000,1,1.88,3056400,DPK,29,1
L1KRD002821,L1NSB01765,PLT002,2024-02-04,P2P Lending,Renovasi,10000000,1,2.03,10203000,Lancar,1,1
L1KRD002822,L1NSB01765,PLT002,2023-04-18,P2P Lending,Kesehatan,2000000,12,3.38,2811200,Lancar,3,1
L1KRD002823,L1NSB01765,PLT002,2022-06-09,P2P Lending,Kesehatan,2000000,1,3.35,2067000,Kurang Lancar,33,0
L1KRD002824,L1NSB01766,PLT003,2022-09-13,Multifinance,Motor baru,5000000,24,1.29,6548000,Macet,128,0
L1KRD002825,L1NSB01766,PLT003,2022-08-18,Multifinance,Motor baru,15000000,18,1.07,17889000,Lancar,1,1
L1KRD002826,L1NSB01767,PLT002,2023-09-19,P2P Lending,Kesehatan,1000000,9,1.5,1135000,Lancar,3,1
L1KRD002827,L1NSB01767,PLT002,2022-09-08,P2P Lending,Renovasi,1000000,3,2.63,1078900,Lancar,0,1
L1KRD002828,L1NSB01767,PLT002,2024-04-09,P2P Lending,Konsumsi,1000000,3,2.59,1077700,Lancar,1,1
L1KRD002829,L1NSB01768,PLT002,2022-05-22,P2P Lending,Konsumsi,1000000,6,1.69,1101400,Lancar,3,1
L1KRD002830,L1NSB01769,PLT004,2024-05-25,Multifinance,Motor bekas,15000000,48,1.5,25800000,Lancar,3,0
L1KRD002831,L1NSB01770,PLT002,2024-01-23,P2P Lending,Kesehatan,1000000,9,2.3,1207000,Lancar,2,1
L1KRD002832,L1NSB01770,PLT002,2022-01-17,P2P Lending,Pendidikan,10000000,3,3.05,10915000,Lancar,1,1
L1KRD002833,L1NSB01771,PLT002,2023-09-26,P2P Lending,Konsumsi,3000000,3,3.23,3290700,Lancar,1,1
L1KRD002834,L1NSB01771,PLT002,2022-10-24,P2P Lending,Modal usaha,2000000,3,2.39,2143400,Lancar,1,1
L1KRD002835,L1NSB01771,PLT002,2024-02-11,P2P Lending,Kesehatan,5000000,1,3.33,5166500,Lancar,2,1
L1KRD002836,L1NSB01772,PLT004,2022-12-06,Multifinance,Elektronik,15000000,18,1.12,18024000,Lancar,1,1
L1KRD002837,L1NSB01773,PLT001,2022-11-20,P2P Lending,Renovasi,10000000,6,2.17,11302000,Lancar,2,1
L1KRD002838,L1NSB01774,PLT005,2022-05-19,P2P Lending,Modal usaha,1000000,9,2.26,1203400,Lancar,2,1
L1KRD002839,L1NSB01774,PLT005,2023-11-09,P2P Lending,Pendidikan,10000000,12,1.64,11968000,Lancar,1,1
L1KRD002840,L1NSB01774,PLT005,2023-09-22,P2P Lending,Modal usaha,2000000,6,1.79,2214800,Lancar,1,1
L1KRD002841,L1NSB01775,PLT005,2023-02-28,P2P Lending,Kesehatan,7000000,9,1.9,8197000,Lancar,0,1
L1KRD002842,L1NSB01776,PLT005,2022-09-12,P2P Lending,Pendidikan,500000,12,3.04,682400,Lancar,2,1
L1KRD002843,L1NSB01776,PLT005,2022-01-25,P2P Lending,Modal usaha,10000000,3,3.13,10939000,Lancar,3,1
L1KRD002844,L1NSB01777,PLT001,2022-04-16,P2P Lending,Modal usaha,1000000,9,2.98,1268200,DPK,4,1
L1KRD002845,L1NSB01777,PLT001,2023-05-10,P2P Lending,Renovasi,1000000,1,3.04,1030400,Lancar,1,1
L1KRD002846,L1NSB01778,PLT003,2022-08-12,Multifinance,Motor baru,15000000,12,1.84,18312000,Lancar,0,1
L1KRD002847,L1NSB01778,PLT003,2024-04-18,Multifinance,Motor baru,15000000,18,1.11,17997000,Lancar,3,0
L1KRD002848,L1NSB01780,PLT005,2023-04-22,P2P Lending,Pendidikan,5000000,12,3.19,6914000,Lancar,0,1
L1KRD002849,L1NSB01782,PLT005,2022-05-23,P2P Lending,Konsumsi,5000000,6,3.34,6002000,Lancar,1,1
L1KRD002850,L1NSB01783,PLT004,2023-08-19,Multifinance,Motor bekas,3000000,24,1.66,4195200,Macet,117,0
L1KRD002851,L1NSB01783,PLT004,2023-01-04,Multifinance,Refinancing,15000000,18,1.95,20265000,Lancar,0,1
L1KRD002852,L1NSB01784,PLT002,2022-12-04,P2P Lending,Pendidikan,2000000,6,3.08,2369600,Lancar,2,1
L1KRD002853,L1NSB01784,PLT002,2023-02-19,P2P Lending,Kesehatan,500000,6,2.47,574100,Lancar,2,1
L1KRD002854,L1NSB01784,PLT002,2024-05-07,P2P Lending,Konsumsi,5000000,1,1.53,5076500,Lancar,0,1
L1KRD002855,L1NSB01785,PLT001,2023-09-10,P2P Lending,Pendidikan,3000000,1,2.97,3089100,Lancar,2,1
L1KRD002856,L1NSB01785,PLT001,2022-06-14,P2P Lending,Kesehatan,2000000,1,3.4,2068000,Lancar,2,1
L1KRD002857,L1NSB01786,PLT005,2024-05-10,P2P Lending,Konsumsi,1000000,3,1.94,1058200,Lancar,0,1
L1KRD002858,L1NSB01787,PLT005,2024-04-20,P2P Lending,Kesehatan,2000000,3,2.87,2172200,Lancar,0,1
L1KRD002859,L1NSB01787,PLT005,2024-01-22,P2P Lending,Kesehatan,10000000,3,2.63,10789000,Lancar,1,1
L1KRD002860,L1NSB01788,PLT005,2023-11-06,P2P Lending,Pendidikan,2000000,9,1.8,2324000,Lancar,2,1
L1KRD002861,L1NSB01788,PLT005,2023-06-19,P2P Lending,Kesehatan,10000000,1,2.35,10235000,Lancar,0,1
L1KRD002862,L1NSB01789,PLT001,2022-05-26,P2P Lending,Modal usaha,2000000,3,2.77,2166200,Lancar,3,1
L1KRD002863,L1NSB01789,PLT001,2023-12-21,P2P Lending,Renovasi,10000000,12,2.14,12568000,Lancar,2,0
L1KRD002864,L1NSB01789,PLT001,2022-12-10,P2P Lending,Pendidikan,7000000,6,2.04,7856800,Lancar,1,1
L1KRD002865,L1NSB01790,PLT003,2022-01-11,Multifinance,Motor bekas,25000000,36,1.78,41020000,Lancar,3,0
L1KRD002866,L1NSB01791,PLT001,2024-03-08,P2P Lending,Pendidikan,10000000,6,2.09,11254000,Lancar,0,1
L1KRD002867,L1NSB01791,PLT001,2023-09-08,P2P Lending,Kesehatan,5000000,12,3.44,7064000,Lancar,1,1
L1KRD002868,L1NSB01792,PLT001,2022-08-12,P2P Lending,Kesehatan,1000000,3,3.15,1094500,Lancar,2,1
L1KRD002869,L1NSB01792,PLT001,2022-11-24,P2P Lending,Konsumsi,10000000,12,2.52,13024000,Lancar,3,1
L1KRD002870,L1NSB01792,PLT001,2022-06-20,P2P Lending,Modal usaha,2000000,6,3.26,2391200,Kurang Lancar,51,0
L1KRD002871,L1NSB01792,PLT001,2023-09-11,P2P Lending,Modal usaha,7000000,6,3.11,8306200,Macet,273,0
L1KRD002872,L1NSB01793,PLT005,2022-03-10,P2P Lending,Pendidikan,2000000,12,2.17,2520800,Macet,211,0
L1KRD002873,L1NSB01793,PLT005,2024-02-28,P2P Lending,Renovasi,10000000,1,2.71,10271000,Kurang Lancar,36,0
L1KRD002874,L1NSB01793,PLT005,2024-03-03,P2P Lending,Konsumsi,7000000,3,1.71,7359100,Lancar,3,1
