nasabah_id,platform_id,platform_nama,platform_tipe,platform_segmen,segmen_pekerjaan,usia,kota,jumlah_tanggungan,lama_di_platform_bln,punya_smartphone,punya_ewallet,punya_rekening_bank,punya_kartu_kredit,punya_bpjs,is_gig_worker,punya_app_gig,rating_gig_app,jam_kerja_per_hari,tgl_bergabung
L1NSB01648,PLT005,KoinWorks SME,P2P Lending,UKM & usaha kecil,Ojek online / driver,45,Jakarta Barat,0,12,1,1,0,0,1,1,1,3.7,4,2023-09-09
L1NSB01649,PLT002,Modal Rakyat,P2P Lending,Pedagang & warung,Pedagang pasar / warung,35,Bandung,0,27,0,0,1,0,1,0,0,0.0,0,2022-03-31
L1NSB01650,PLT002,Modal Rakyat,P2P Lending,Pedagang & warung,Pemilik UMKM kecil,27,Medan,3,28,1,0,0,1,1,0,0,0.0,0,2022-01-06
L1NSB01651,PLT004,BFI Finance,Multifinance,Motor & UMKM,Petani / nelayan,46,Palembang,2,21,1,1,1,1,1,0,0,0.0,0,2023-01-07
L1NSB01652,PLT001,Amartha Fintech,P2P Lending,UMKM mikro,Pemilik UMKM kecil,38,Makassar,2,12,1,1,1,0,1,0,0,0.0,0,2022-01-26
L1NSB01653,PLT001,Amartha Fintech,P2P Lending,UMKM mikro,Freelancer digital,40,Depok,1,1,1,1,1,1,1,1,1,4.8,8,2024-05-13
L1NSB01654,PLT001,Amartha Fintech,P2P Lending,UMKM mikro,Kurir / ekspedisi,45,Semarang,5,11,1,1,0,0,1,1,1,3.8,11,2023-06-06
L1NSB01655,PLT004,BFI Finance,Multifinance,Motor & UMKM,Karyawan kontrak,43,Bogor,0,23,1,1,1,1,0,0,0,0.0,0,2022-11-15
L1NSB01656,PLT004,BFI Finance,Multifinance,Motor & UMKM,Penjahit / konveksi,45,Pekanbaru,4,35,1,1,0,0,1,0,0,0.0,0,2022-02-12
L1NSB01657,PLT002,Modal Rakyat,P2P Lending,Pedagang & warung,Kurir / ekspedisi,32,Tangerang,1,1,0,1,0,0,1,1,1,4.0,6,2023-10-04
L1NSB01658,PLT003,Adira Finance,Multifinance,Motor & elektronik,Karyawan kontrak,38,Jakarta Selatan,1,20,1,1,1,0,1,0,0,0.0,0,2022-06-22
L1NSB01659,PLT004,BFI Finance,Multifinance,Motor & UMKM,Karyawan kontrak,41,Jakarta Timur,4,23,1,1,0,0,1,0,0,0.0,0,2022-11-26
L1NSB01660,PLT001,Amartha Fintech,P2P Lending,UMKM mikro,Karyawan kontrak,25,Makassar,4,32,1,1,0,0,0,0,0,0.0,0,2022-04-20
L1NSB01661,PLT002,Modal Rakyat,P2P Lending,Pedagang & warung,Pedagang pasar / warung,40,Makassar,2,19,1,1,1,0,1,0,0,0.0,0,2023-03-06
L1NSB01662,PLT005,KoinWorks SME,P2P Lending,UKM & usaha kecil,Ojek online / driver,44,Bandung,2,17,1,0,1,1,1,1,1,3.7,9,2022-10-13
L1NSB01663,PLT001,Amartha Fintech,P2P Lending,UMKM mikro,Karyawan kontrak,30,Depok,0,2,1,1,0,0,1,0,0,0.0,0,2023-05-06
L1NSB01664,PLT004,BFI Finance,Multifinance,Motor & UMKM,Ojek online / driver,51,Bandung,3,4,1,0,0,0,0,1,1,4.7,13,2022-02-20
L1NSB01665,PLT001,Amartha Fintech,P2P Lending,UMKM mikro,Ojek online / driver,36,Jakarta Selatan,4,1,1,1,1,0,0,1,1,4.6,13,2024-04-29
L1NSB01666,PLT001,Amartha Fintech,P2P Lending,UMKM mikro,Karyawan kontrak,25,Bogor,5,25,1,0,1,0,1,0,0,0.0,0,2022-01-27
L1NSB01667,PLT005,KoinWorks SME,P2P Lending,UKM & usaha kecil,Pedagang pasar / warung,37,Pekanbaru,1,30,1,1,0,0,0,0,0,0.0,0,2022-04-23
L1NSB01668,PLT003,Adira Finance,Multifinance,Motor & elektronik,Pedagang pasar / warung,52,Jakarta Timur,3,8,0,1,1,0,1,0,0,0.0,0,2022-01-04
L1NSB01669,PLT004,BFI Finance,Multifinance,Motor & UMKM,Ojek online / driver,48,Medan,2,4,1,1,1,0,0,1,1,3.7,13,2024-05-04
L1NSB01670,PLT002,Modal Rakyat,P2P Lending,Pedagang & warung,Ojek online / driver,31,Makassar,3,25,1,1,0,0,0,1,1,4.2,10,2022-02-24
L1NSB01671,PLT001,Amartha Fintech,P2P Lending,UMKM mikro,Pedagang pasar / warung,37,Semarang,3,1,1,1,0,0,1,0,0,0.0,0,2022-01-31
L1NSB01672,PLT002,Modal Rakyat,P2P Lending,Pedagang & warung,Freelancer digital,37,Depok,3,9,1,1,0,1,0,1,1,4.7,10,2024-02-21
L1NSB01673,PLT004,BFI Finance,Multifinance,Motor & UMKM,Kurir / ekspedisi,48,Bekasi,3,26,1,0,1,0,1,1,1,4.5,7,2022-07-06
L1NSB01674,PLT002,Modal Rakyat,P2P Lending,Pedagang & warung,Ojek online / driver,22,Yogyakarta,0,8,1,1,1,0,0,1,1,3.8,9,2024-04-12
L1NSB01675,PLT005,KoinWorks SME,P2P Lending,UKM & usaha kecil,Karyawan kontrak,29,Bekasi,2,14,1,1,1,1,1,0,0,0.0,0,2022-10-27
L1NSB01676,PLT005,KoinWorks SME,P2P Lending,UKM & usaha kecil,Ojek online / driver,20,Jakarta Selatan,1,20,1,1,1,1,1,1,1,3.8,6,2023-04-12
L1NSB01677,PLT001,Amartha Fintech,P2P Lending,UMKM mikro,Buruh pabrik,42,Palembang,4,36,1,1,1,1,0,0,0,0.0,0,2022-01-11
L1NSB01678,PLT002,Modal Rakyat,P2P Lending,Pedagang & warung,Pedagang pasar / warung,24,Jakarta Barat,2,1,1,1,1,0,1,0,0,0.0,0,2022-11-15
L1NSB01679,PLT004,BFI Finance,Multifinance,Motor & UMKM,Kurir / ekspedisi,46,Pekanbaru,3,8,1,0,0,0,1,1,0,0.0,0,2022-03-20
L1NSB01680,PLT004,BFI Finance,Multifinance,Motor & UMKM,Penjahit / konveksi,40,Palembang,2,7,1,1,1,0,0,0,0,0.0,0,2022-06-08
L1NSB01681,PLT004,BFI Finance,Multifinance,Motor & UMKM,Penjahit / konveksi,21,Palembang,4,30,1,1,0,0,0,0,0,0.0,0,2022-04-05
L1NSB01682,PLT003,Adira Finance,Multifinance,Motor & elektronik,Buruh pabrik,48,Surabaya,3,10,0,0,0,0,0,0,0,0.0,0,2022-05-06
L1NSB01683,PLT003,Adira Finance,Multifinance,Motor & elektronik,Buruh pabrik,35,Palembang,0,31,1,1,0,0,0,0,0,0.0,0,2022-03-23
L1NSB01684,PLT003,Adira Finance,Multifinance,Motor & elektronik,Pemilik UMKM kecil,52,Jakarta Selatan,3,12,1,1,0,0,1,0,0,0.0,0,2023-11-19
L1NSB01685,PLT002,Modal Rakyat,P2P Lending,Pedagang & warung,Buruh pabrik,29,Medan,4,12,1,1,0,0,1,0,0,0.0,0,2022-07-10
L1NSB01686,PLT005,KoinWorks SME,P2P Lending,UKM & usaha kecil,Kurir / ekspedisi,38,Jakarta Selatan,4,29,1,1,0,0,1,1,1,4.2,5,2022-06-30
L1NSB01687,PLT002,Modal Rakyat,P2P Lending,Pedagang & warung,Pemilik UMKM kecil,32,Yogyakarta,1,36,1,1,1,0,1,0,0,0.0,0,2022-01-14
L1NSB01688,PLT005,KoinWorks SME,P2P Lending,UKM & usaha kecil,Karyawan kontrak,22,Bandung,1,2,1,1,1,1,1,0,0,0.0,0,2022-04-28
L1NSB01689,PLT003,Adira Finance,Multifinance,Motor & elektronik,Karyawan kontrak,34,Bekasi,2,1,1,0,1,1,1,0,0,0.0,0,2024-05-06
L1NSB01690,PLT001,Amartha Fintech,P2P Lending,UMKM mikro,Pemilik UMKM kecil,39,Medan,2,29,1,1,0,0,1,0,0,0.0,0,2022-04-26
L1NSB01691,PLT001,Amartha Fintech,P2P Lending,UMKM mikro,Petani / nelayan,51,Medan,3,30,1,1,0,0,0,0,0,0.0,0,2022-01-08
L1NSB01692,PLT002,Modal Rakyat,P2P Lending,Pedagang & warung,Karyawan kontrak,52,Bekasi,3,10,1,1,1,0,0,0,0,0.0,0,2022-07-04
L1NSB01693,PLT001,Amartha Fintech,P2P Lending,UMKM mikro,Petani / nelayan,30,Makassar,4,10,1,0,0,0,1,0,0,0.0,0,2023-03-13
L1NSB01694,PLT005,KoinWorks SME,P2P Lending,UKM & usaha kecil,Ojek online / driver,50,Jakarta Barat,3,28,1,1,0,1,1,1,1,4.8,10,2022-04-30
L1NSB01695,PLT001,Amartha Fintech,P2P Lending,UMKM mikro,Buruh pabrik,25,Pekanbaru,4,28,1,0,1,1,0,0,0,0.0,0,2022-07-31
L1NSB01696,PLT005,KoinWorks SME,P2P Lending,UKM & usaha kecil,Karyawan kontrak,19,Jakarta Barat,0,18,1,1,1,0,1,0,0,0.0,0,2022-03-15
L1NSB01697,PLT004,BFI Finance,Multifinance,Motor & UMKM,Buruh pabrik,20,Bogor,4,14,1,0,1,0,1,0,0,0.0,0,2022-01-12
L1NSB01698,PLT001,Amartha Fintech,P2P Lending,UMKM mikro,Pedagang pasar / warung,31,Depok,4,12,1,1,0,0,1,0,0,0.0,0,2023-03-28
L1NSB01699,PLT002,Modal Rakyat,P2P Lending,Pedagang & warung,Kurir / ekspedisi,47,Bandung,1,16,1,0,0,0,1,1,1,4.0,4,2022-12-25
L1NSB01700,PLT005,KoinWorks SME,P2P Lending,UKM & usaha kecil,Petani / nelayan,39,Jakarta Barat,1,15,1,0,1,0,1,0,0,0.0,0,2022-03-31
L1NSB01701,PLT002,Modal Rakyat,P2P Lending,Pedagang & warung,Penjahit / konveksi,26,Pekanbaru,0,25,1,1,0,1,1,0,0,0.0,0,2022-08-09
L1NSB01702,PLT004,BFI Finance,Multifinance,Motor & UMKM,Buruh pabrik,40,Pekanbaru,2,11,1,0,1,0,0,0,0,0.0,0,2023-10-01
L1NSB01703,PLT005,KoinWorks SME,P2P Lending,UKM & usaha kecil,Buruh pabrik,47,Yogyakarta,5,1,1,1,0,0,1,0,0,0.0,0,2024-04-25
L1NSB01704,PLT001,Amartha Fintech,P2P Lending,UMKM mikro,Ojek online / driver,19,Makassar,2,7,1,1,0,0,0,1,0,0.0,0,2024-04-25
L1NSB01705,PLT003,Adira Finance,Multifinance,Motor & elektronik,Penjahit / konveksi,34,Medan,1,3,1,1,1,0,0,0,0,0.0,0,2024-09-07
L1NSB01706,PLT002,Modal Rakyat,P2P Lending,Pedagang & warung,Pedagang pasar / warung,30,Jakarta Selatan,2,11,1,0,0,0,1,0,0,0.0,0,2022-03-02
L1NSB01707,PLT001,Amartha Fintech,P2P Lending,UMKM mikro,Freelancer digital,33,Tangerang,2,19,1,1,1,0,1,1,1,4.3,12,2022-08-02
L1NSB01708,PLT005,KoinWorks SME,P2P Lending,UKM & usaha kecil,Pedagang pasar / warung,34,Depok,4,11,1,0,1,0,0,0,0,0.0,0,2022-01-28
L1NSB01709,PLT003,Adira Finance,Multifinance,Motor & elektronik,Kurir / ekspedisi,33,Jakarta Barat,4,9,1,1,1,0,1,1,0,0.0,0,2024-02-09
L1NSB01710,PLT005,KoinWorks SME,P2P Lending,UKM & usaha kecil,Buruh pabrik,27,Jakarta Selatan,3,8,1,1,1,0,1,0,0,0.0,0,2022-10-12
L1NSB01711,PLT002,Modal Rakyat,P2P Lending,Pedagang & warung,Ojek online / driver,19,Bandung,3,12,1,1,1,0,1,1,1,5.0,5,2022-07-05
L1NSB01712,PLT004,BFI Finance,Multifinance,Motor & UMKM,Buruh pabrik,33,Jakarta Barat,2,31,1,1,0,0,1,0,0,0.0,0,2022-02-08
L1NSB01713,PLT005,KoinWorks SME,P2P Lending,UKM & usaha kecil,Freelancer digital,44,Bekasi,0,25,1,1,1,1,1,1,1,4.6,4,2022-10-31
L1NSB01714,PLT002,Modal Rakyat,P2P Lending,Pedagang & warung,Freelancer digital,36,Tangerang,0,9,1,0,1,0,1,1,1,4.0,9,2022-08-03
L1NSB01715,PLT002,Modal Rakyat,P2P Lending,Pedagang & warung,Ojek online / driver,25,Bekasi,5,16,1,0,1,0,1,1,1,3.9,13,2023-01-19
L1NSB01716,PLT003,Adira Finance,Multifinance,Motor & elektronik,Penjahit / konveksi,28,Jakarta Barat,5,33,1,1,0,1,0,0,0,0.0,0,2022-04-12
L1NSB01717,PLT001,Amartha Fintech,P2P Lending,UMKM mikro,Freelancer digital,19,Bekasi,3,35,1,0,1,0,1,1,1,4.8,6,2022-02-05
L1NSB01718,PLT004,BFI Finance,Multifinance,Motor & UMKM,Buruh pabrik,41,Pekanbaru,0,4,1,1,1,0,1,0,0,0.0,0,2023-06-17
L1NSB01719,PLT003,Adira Finance,Multifinance,Motor & elektronik,Freelancer digital,41,Yogyakarta,2,34,1,1,1,1,0,1,1,4.7,6,2022-01-23
L1NSB01720,PLT001,Amartha Fintech,P2P Lending,UMKM mikro,Petani / nelayan,36,Bandung,4,31,1,1,0,0,0,0,0,0.0,0,2022-03-23
L1NSB01721,PLT003,Adira Finance,Multifinance,Motor & elektronik,Ojek online / driver,44,Jakarta Timur,2,36,1,0,0,1,1,1,1,4.7,14,2022-01-10
L1NSB01722,PLT004,BFI Finance,Multifinance,Motor & UMKM,Ojek online / driver,45,Depok,3,17,1,1,0,1,1,1,1,3.9,8,2022-06-29
L1NSB01723,PLT005,KoinWorks SME,P2P Lending,UKM & usaha kecil,Ojek online / driver,19,Medan,4,27,1,1,1,0,1,1,1,4.7,9,2022-01-27
L1NSB01724,PLT005,KoinWorks SME,P2P Lending,UKM & usaha kecil,Buruh pabrik,31,Jakarta Timur,0,5,1,1,0,0,1,0,0,0.0,0,2024-02-18
L1NSB01725,PLT001,Amartha Fintech,P2P Lending,UMKM mikro,Kurir / ekspedisi,34,Tangerang,3,13,1,0,0,1,0,1,1,3.8,4,2023-03-06
L1NSB01726,PLT001,Amartha Fintech,P2P Lending,UMKM mikro,Pemilik UMKM kecil,28,Surabaya,2,32,1,1,0,0,1,0,0,0.0,0,2022-01-15
L1NSB01727,PLT004,BFI Finance,Multifinance,Motor & UMKM,Pemilik UMKM kecil,27,Bandung,1,19,1,1,1,0,1,0,0,0.0,0,2022-06-27
L1NSB01728,PLT002,Modal Rakyat,P2P Lending,Pedagang & warung,Pedagang pasar / warung,24,Surabaya,1,28,1,1,1,0,1,0,0,0.0,0,2022-07-30
L1NSB01729,PLT001,Amartha Fintech,P2P Lending,UMKM mikro,Ojek online / driver,35,Bekasi,5,6,1,1,1,0,1,1,1,4.7,5,2022-07-21
L1NSB01730,PLT004,BFI Finance,Multifinance,Motor & UMKM,Ojek online / driver,49,Makassar,3,25,1,1,1,1,0,1,1,3.8,8,2022-04-03
L1NSB01731,PLT005,KoinWorks SME,P2P Lending,UKM & usaha kecil,Pemilik UMKM kecil,36,Bogor,0,28,1,1,1,0,1,0,0,0.0,0,2022-02-14
L1NSB01732,PLT004,BFI Finance,Multifinance,Motor & UMKM,Freelancer digital,31,Jakarta Timur,1,20,1,0,0,0,1,1,1,3.9,11,2022-05-18
L1NSB01733,PLT003,Adira Finance,Multifinance,Motor & elektronik,Buruh pabrik,40,Palembang,1,13,1,1,0,0,1,0,0,0.0,0,2022-10-28
L1NSB01734,PLT005,KoinWorks SME,P2P Lending,UKM & usaha kecil,Buruh pabrik,33,Bandung,2,9,1,1,0,0,0,0,0,0.0,0,2023-12-25
L1NSB01735,PLT003,Adira Finance,Multifinance,Motor & elektronik,Ojek online / driver,19,Jakarta Selatan,1,22,1,1,1,0,1,1,1,3.6,8,2023-02-04
L1NSB01736,PLT005,KoinWorks SME,P2P Lending,UKM & usaha kecil,Freelancer digital,21,Medan,2,15,1,0,1,0,1,1,1,4.1,5,2023-04-12
L1NSB01737,PLT005,KoinWorks SME,P2P Lending,UKM & usaha kecil,Pemilik UMKM kecil,52,Bekasi,4,18,1,0,1,0,1,0,0,0.0,0,2022-12-26
L1NSB01738,PLT004,BFI Finance,Multifinance,Motor & UMKM,Pedagang pasar / warung,45,Pekanbaru,5,30,1,1,1,0,1,0,0,0.0,0,2022-01-18
L1NSB01739,PLT003,Adira Finance,Multifinance,Motor & elektronik,Freelancer digital,24,Semarang,4,24,1,1,1,1,0,1,1,4.5,13,2022-01-06
L1NSB01740,PLT005,KoinWorks SME,P2P Lending,UKM & usaha kecil,Pedagang pasar / warung,21,Yogyakarta,2,30,1,1,0,0,0,0,0,0.0,0,2022-04-20
L1NSB01741,PLT001,Amartha Fintech,P2P Lending,UMKM mikro,Pedagang pasar / warung,21,Depok,2,16,1,1,1,0,0,0,0,0.0,0,2023-03-27
L1NSB01742,PLT002,Modal Rakyat,P2P Lending,Pedagang & warung,Ojek online / driver,44,Surabaya,4,8,1,0,1,0,1,1,1,4.4,8,2023-09-22
L1NSB01743,PLT001,Amartha Fintech,P2P Lending,UMKM mikro,Karyawan kontrak,47,Semarang,0,33,1,0,1,0,1,0,0,0.0,0,2022-03-02
L1NSB01744,PLT002,Modal Rakyat,P2P Lending,Pedagang & warung,Kurir / ekspedisi,32,Bekasi,4,11,1,1,1,0,1,1,1,4.6,9,2023-10-15
L1NSB01745,PLT003,Adira Finance,Multifinance,Motor & elektronik,Karyawan kontrak,38,Medan,2,9,1,0,1,0,1,0,0,0.0,0,2023-12-18
L1NSB01746,PLT001,Amartha Fintech,P2P Lending,UMKM mikro,Kurir / ekspedisi,44,Makassar,4,29,0,1,0,0,0,1,1,4.4,14,2022-01-04
L1NSB01747,PLT004,BFI Finance,Multifinance,Motor & UMKM,Pedagang pasar / warung,30,Palembang,2,33,1,0,1,1,1,0,0,0.0,0,2022-03-13
L1NSB01748,PLT002,Modal Rakyat,P2P Lending,Pedagang & warung,Buruh pabrik,39,Bogor,3,14,1,0,0,0,1,0,0,0.0,0,2022-11-12
L1NSB01749,PLT005,KoinWorks SME,P2P Lending,UKM & usaha kecil,Pedagang pasar / warung,44,Medan,1,19,1,0,1,0,1,0,0,0.0,0,2022-03-31
L1NSB01750,PLT002,Modal Rakyat,P2P Lending,Pedagang & warung,Pemilik UMKM kecil,38,Makassar,5,2,1,1,1,1,1,0,0,0.0,0,2023-01-03
L1NSB01751,PLT001,Amartha Fintech,P2P Lending,UMKM mikro,Freelancer digital,47,Depok,3,1,1,1,1,1,0,1,1,4.3,8,2023-05-18
L1NSB01752,PLT001,Amartha Fintech,P2P Lending,UMKM mikro,Petani / nelayan,23,Surabaya,5,35,1,1,1,0,1,0,0,0.0,0,2022-01-18
L1NSB01753,PLT002,Modal Rakyat,P2P Lending,Pedagang & warung,Petani / nelayan,40,Bogor,4,34,1,1,1,0,1,0,0,0.0,0,2022-03-16
L1NSB01754,PLT002,Modal Rakyat,P2P Lending,Pedagang & warung,Penjahit / konveksi,51,Jakarta Barat,3,22,0,1,1,0,0,0,0,0.0,0,2022-03-21
L1NSB01755,PLT004,BFI Finance,Multifinance,Motor & UMKM,Freelancer digital,21,Surabaya,2,4,1,1,1,0,1,1,1,3.6,6,2023-06-26
L1NSB01756,PLT002,Modal Rakyat,P2P Lending,Pedagang & warung,Freelancer digital,45,Semarang,2,12,1,1,1,1,0,1,1,4.5,4,2023-06-13
L1NSB01757,PLT005,KoinWorks SME,P2P Lending,UKM & usaha kecil,Freelancer digital,40,Medan,3,12,1,1,0,0,1,1,1,4.4,5,2023-01-30
L1NSB01758,PLT001,Amartha Fintech,P2P Lending,UMKM mikro,Ojek online / driver,49,Bandung,0,26,1,1,1,1,0,1,0,0.0,0,2022-03-31
L1NSB01759,PLT004,BFI Finance,Multifinance,Motor & UMKM,Pedagang pasar / warung,35,Bekasi,2,18,1,1,0,0,1,0,0,0.0,0,2023-06-19
L1NSB01760,PLT004,BFI Finance,Multifinance,Motor & UMKM,Penjahit / konveksi,24,Jakarta Timur,3,1,1,1,1,0,0,0,0,0.0,0,2024-02-05
L1NSB01761,PLT002,Modal Rakyat,P2P Lending,Pedagang & warung,Buruh pabrik,20,Medan,3,6,1,0,0,0,0,0,0,0.0,0,2022-09-30
L1NSB01762,PLT005,KoinWorks SME,P2P Lending,UKM & usaha kecil,Buruh pabrik,22,Depok,2,25,1,1,0,1,0,0,0,0.0,0,2022-06-07
L1NSB01763,PLT001,Amartha Fintech,P2P Lending,UMKM mikro,Buruh pabrik,33,Yogyakarta,4,28,1,1,1,1,1,0,0,0.0,0,2022-05-23
L1NSB01764,PLT001,Amartha Fintech,P2P Lending,UMKM mikro,Pemilik UMKM kecil,44,Pekanbaru,3,18,1,1,1,0,1,0,0,0.0,0,2023-05-26
L1NSB01765,PLT002,Modal Rakyat,P2P Lending,Pedagang & warung,Kurir / ekspedisi,36,Yogyakarta,5,26,1,1,1,0,0,1,1,4.2,13,2022-07-28
L1NSB01766,PLT003,Adira Finance,Multifinance,Motor & elektronik,Freelancer digital,27,Tangerang,0,20,1,1,1,1,1,1,0,0.0,0,2022-05-12
L1NSB01767,PLT002,Modal Rakyat,P2P Lending,Pedagang & warung,Freelancer digital,43,Jakarta Timur,3,11,1,1,0,0,1,1,1,4.9,13,2022-07-01
L1NSB01768,PLT002,Modal Rakyat,P2P Lending,Pedagang & warung,Penjahit / konveksi,43,Medan,2,10,1,1,1,0,0,0,0,0.0,0,2023-07-21
L1NSB01769,PLT004,BFI Finance,Multifinance,Motor & UMKM,Penjahit / konveksi,44,Semarang,0,33,1,1,1,0,1,0,0,0.0,0,2022-01-16
L1NSB01770,PLT002,Modal Rakyat,P2P Lending,Pedagang & warung,Pedagang pasar / warung,30,Jakarta Selatan,1,34,1,1,1,1,0,0,0,0.0,0,2022-03-09
L1NSB01771,PLT002,Modal Rakyat,P2P Lending,Pedagang & warung,Pemilik UMKM kecil,24,Jakarta Timur,5,9,1,0,1,0,0,0,0,0.0,0,2023-12-17
L1NSB01772,PLT004,BFI Finance,Multifinance,Motor & UMKM,Pemilik UMKM kecil,28,Pekanbaru,2,5,1,1,1,0,0,0,0,0.0,0,2023-08-01
L1NSB01773,PLT001,Amartha Fintech,P2P Lending,UMKM mikro,Pedagang pasar / warung,26,Jakarta Selatan,2,14,1,1,0,1,1,0,0,0.0,0,2022-02-03
L1NSB01774,PLT005,KoinWorks SME,P2P Lending,UKM & usaha kecil,Freelancer digital,46,Makassar,5,21,1,1,0,1,1,1,0,0.0,0,2022-06-18
L1NSB01775,PLT005,KoinWorks SME,P2P Lending,UKM & usaha kecil,Pemilik UMKM kecil,28,Jakarta Selatan,2,34,1,1,0,0,1,0,0,0.0,0,2022-01-14
L1NSB01776,PLT005,KoinWorks SME,P2P Lending,UKM & usaha kecil,Pemilik UMKM kecil,44,Jakarta Timur,3,35,1,1,0,1,1,0,0,0.0,0,2022-01-01
L1NSB01777,PLT001,Amartha Fintech,P2P Lending,UMKM mikro,Buruh pabrik,42,Depok,5,1,1,1,0,0,1,0,0,0.0,0,2022-11-10
L1NSB01778,PLT003,Adira Finance,Multifinance,Motor & elektronik,Karyawan kontrak,19,Bekasi,5,16,1,1,0,0,0,0,0,0.0,0,2022-07-18
L1NSB01779,PLT004,BFI Finance,Multifinance,Motor & UMKM,Freelancer digital,39,Pekanbaru,1,26,1,0,1,0,0,1,1,5.0,4,2022-02-14
L1NSB01780,PLT005,KoinWorks SME,P2P Lending,UKM & usaha kecil,Karyawan kontrak,30,Jakarta Selatan,3,10,1,1,1,0,1,0,0,0.0,0,2023-06-13
L1NSB01781,PLT004,BFI Finance,Multifinance,Motor & UMKM,Pedagang pasar / warung,48,Jakarta Selatan,2,13,1,0,0,1,0,0,0,0.0,0,2023-07-18
L1NSB01782,PLT005,KoinWorks SME,P2P Lending,UKM & usaha kecil,Ojek online / driver,36,Surabaya,3,28,0,1,1,1,1,1,1,3.6,4,2022-08-29
L1NSB01783,PLT004,BFI Finance,Multifinance,Motor & UMKM,Pedagang pasar / warung,23,Palembang,0,31,1,1,1,1,1,0,0,0.0,0,2022-03-03
L1NSB01784,PLT002,Modal Rakyat,P2P Lending,Pedagang & warung,Penjahit / konveksi,41,Jakarta Barat,4,18,1,0,0,0,0,0,0,0.0,0,2023-06-06
L1NSB01785,PLT001,Amartha Fintech,P2P Lending,UMKM mikro,Buruh pabrik,24,Yogyakarta,3,7,1,1,0,0,1,0,0,0.0,0,2022-09-12
L1NSB01786,PLT005,KoinWorks SME,P2P Lending,UKM & usaha kecil,Freelancer digital,44,Jakarta Selatan,4,32,1,0,0,0,1,1,1,4.6,9,2022-01-31
L1NSB01787,PLT005,KoinWorks SME,P2P Lending,UKM & usaha kecil,Pedagang pasar / warung,20,Palembang,0,16,1,1,1,0,1,0,0,0.0,0,2022-08-03
L1NSB01788,PLT005,KoinWorks SME,P2P Lending,UKM & usaha kecil,Buruh pabrik,29,Palembang,2,3,1,1,1,0,1,0,0,0.0,0,2024-09-22
L1NSB01789,PLT001,Amartha Fintech,P2P Lending,UMKM mikro,Freelancer digital,19,Jakarta Timur,4,26,1,1,0,1,1,1,1,4.6,7,2022-05-02
L1NSB01790,PLT003,Adira Finance,Multifinance,Motor & elektronik,Petani / nelayan,27,Depok,5,4,1,1,1,0,0,0,0,0.0,0,2024-07-10
L1NSB01791,PLT001,Amartha Fintech,P2P Lending,UMKM mikro,Karyawan kontrak,46,Surabaya,1,3,1,1,1,1,0,0,0,0.0,0,2024-09-29
L1NSB01792,PLT001,Amartha Fintech,P2P Lending,UMKM mikro,Freelancer digital,24,Semarang,3,19,1,0,0,1,0,1,1,3.7,9,2022-12-13
L1NSB01793,PLT005,KoinWorks SME,P2P Lending,UKM & usaha kecil,Ojek online / driver,29,Palembang,5,26,1,1,0,0,0,1,1,4.7,14,2022-03-17
L1NSB01794,PLT001,Amartha Fintech,P2P Lending,UMKM mikro,Pedagang pasar / warung,49,Makassar,3,1,1,1,0,0,1,0,0,0.0,0,2022-04-27
L1NSB01795,PLT005,KoinWorks SME,P2P Lending,UKM & usaha kecil,Petani / nelayan,27,Bogor,3,13,1,1,0,0,1,0,0,0.0,0,2022-09-07
L1NSB01796,PLT005,KoinWorks SME,P2P Lending,UKM & usaha kecil,Pedagang pasar / warung,50,Palembang,3,25,1,0,1,0,1,0,0,0.0,0,2022-01-02
L1NSB01797,PLT003,Adira Finance,Multifinance,Motor & elektronik,Pedagang pasar / warung,19,Jakarta Timur,5,25,1,1,0,0,1,0,0,0.0,0,2022-01-04
L1NSB01798,PLT002,Modal Rakyat,P2P Lending,Pedagang & warung,Penjahit / konveksi,52,Bandung,2,4,1,1,0,0,1,0,0,0.0,0,2022-01-09
L1NSB01799,PLT003,Adira Finance,Multifinance,Motor & elektronik,Ojek online / driver,52,Bogor,1,6,1,1,1,0,1,1,0,0.0,0,2022-02-14
L1NSB01800,PLT005,KoinWorks SME,P2P Lending,UKM & usaha kecil,Ojek online / driver,29,Jakarta Selatan,4,16,1,0,0,0,0,1,1,4.7,11,2023-08-06
L1NSB01801,PLT004,BFI Finance,Multifinance,Motor & UMKM,Petani / nelayan,42,Depok,3,8,1,1,1,0,1,0,0,0.0,0,2022-02-14
L1NSB01802,PLT002,Modal Rakyat,P2P Lending,Pedagang & warung,Penjahit / konveksi,48,Tangerang,5,32,1,1,0,0,1,0,0,0.0,0,2022-01-12
L1NSB01803,PLT003,Adira Finance,Multifinance,Motor & elektronik,Pedagang pasar / warung,37,Yogyakarta,1,19,1,0,0,0,1,0,0,0.0,0,2023-02-03
L1NSB01804,PLT003,Adira Finance,Multifinance,Motor & elektronik,Freelancer digital,52,Depok,2,19,1,1,1,0,1,1,1,4.4,14,2022-05-07
L1NSB01805,PLT004,BFI Finance,Multifinance,Motor & UMKM,Freelancer digital,22,Tangerang,3,27,1,0,1,0,1,1,0,0.0,0,2022-01-16
L1NSB01806,PLT004,BFI Finance,Multifinance,Motor & UMKM,Ojek online / driver,47,Pekanbaru,0,10,1,1,1,0,1,1,1,4.0,9,2023-01-19
